Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,price_category
7,EliteBook 820,4,-1.765512456553958,Full HD 1920x1080,88,-0.07519506268436271,256GB SSD,47,7,-1.1706422563772134,2
4,Vostro 5568,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,72,5,0.21236054374375798,1
7,EliteBook 850,3,0.4087716575222072,Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,7,-0.23861863020873306,2
10,ThinkPad X1,0,-0.713439498130007,IPS Panel Touchscreen 2560x1440,89,-0.07519506268436271,256GB SSD,47,5,-1.1556096172454637,2
10,V110-15ISK (i3-6006U/4GB/1TB/No,3,0.4087716575222072,1366x768,54,-0.8621763211399812,1TB HDD,47,4,-0.20855335194523364,0
7,15-BA015wm (E2-7110/4GB/500GB/W10),3,0.4087716575222072,1366x768,17,-0.8621763211399812,500GB HDD,13,5,-0.2686839084722321,0
10,B51-80 (i5-6200U/8GB/1TB/Radeon,3,0.4087716575222072,Full HD 1920x1080,68,-0.07519506268436271,1TB HDD,21,4,0.42281749158825316,0
4,Inspiron 7567,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,1TB HDD,78,5,0.8737966655407442,1
4,XPS 15,3,0.4087716575222072,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,70,-0.07519506268436271,256GB SSD,73,5,0.0019035958992621705,2
7,15-bw002nv (A6-9220/4GB/256GB/Radeon,3,0.4087716575222072,Full HD 1920x1080,10,-0.8621763211399812,256GB SSD,6,5,-0.19352071281348393,0
11,GP72M 7REX,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,76,5,0.9940577785947418,2
10,ThinkPad T460s,4,-0.713439498130007,Full HD 1920x1080,91,0.7117861957712558,512GB SSD,47,7,-0.960185308532718,2
10,B51-80 (i5-6200U/8GB/1008GB/Radeon,3,0.4087716575222072,Full HD 1920x1080,68,-0.07519506268436271,1.0TB Hybrid,21,5,0.6934049959597477,1
7,Spectre Pro,0,-1.2044068787278503,Touchscreen 2560x1440,91,-0.07519506268436271,512GB SSD,47,5,-0.8399241954787204,2
10,ThinkPad T460,4,-0.713439498130007,Full HD 1920x1080,91,-0.07519506268436271,256GB SSD,47,7,-0.5092061345802273,2
11,GS40 Phantom,1,-0.713439498130007,Full HD 1920x1080,92,1.4987674542268743,256GB SSD +  1TB HDD,91,5,-0.5092061345802273,2
7,Pavilion 15-cb003nv,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,-0.07519506268436271,1TB HDD,75,5,0.8737966655407442,1
10,IdeaPad 310-15ISK,3,0.4087716575222072,1366x768,54,-0.07519506268436271,1TB HDD,47,5,0.24242582200725737,0
7,250 G4,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,4,0.09209943068976037,0
4,Inspiron 7567,1,0.4087716575222072,4K Ultra HD 3840x2160,102,-0.07519506268436271,128GB SSD +  1TB HDD,76,5,0.8737966655407442,2
10,ThinkPad T570,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.13339015628648515,2
10,320-15ISK (i3-6006U/4GB/1TB/GeForce,3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,1TB HDD,67,5,0.24242582200725737,0
7,Stream 14-AX000nv,3,-0.713439498130007,1366x768,36,-1.2556669503677904,32GB Flash Storage,41,5,-0.9000547520057193,0
11,PL60 7RD,1,0.4087716575222072,IPS Panel Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,75,5,0.24242582200725737,1
7,250 G5,3,0.4087716575222072,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.11835751715473544,1
7,ProBook 450,3,0.4087716575222072,Full HD 1920x1080,106,1.4987674542268743,512GB SSD,61,5,0.09209943068976037,1
2,X553SA-XX021T (N3050/4GB/500GB/W10),3,0.4087716575222072,1366x768,34,-0.8621763211399812,500GB HDD,40,5,0.24242582200725737,0
10,V110-15ISK (i5-6200U/4GB/500GB/No,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,4,0.09209943068976037,0
10,IdeaPad 510-15IKB,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,1TB HDD,72,4,0.24242582200725737,1
2,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),3,-0.713439498130007,Full HD 1920x1080,59,-0.8621763211399812,256GB SSD,53,5,-0.058226960627736635,1
10,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),3,0.4087716575222072,Full HD 1920x1080,89,-0.8621763211399812,1.0TB Hybrid,47,7,0.42281749158825316,1
10,IdeaPad Y700-15ISK,1,0.4087716575222072,IPS Panel Full HD 1920x1080,92,1.4987674542268743,512GB SSD,87,5,1.9110487656314725,2
11,GS60 Ghost,1,0.4087716575222072,Full HD 1920x1080,92,1.4987674542268743,128GB SSD +  1TB HDD,91,5,-0.19352071281348393,2
7,ProBook 450,3,0.4087716575222072,1366x768,58,-0.8621763211399812,500GB HDD,47,5,0.04700151329451094,1
10,ThinkPad X1,0,-0.713439498130007,IPS Panel Touchscreen 2560x1440,68,-0.07519506268436271,256GB SSD,47,5,-1.0203158650597164,2
10,IdeaPad 310-15IKB,4,0.4087716575222072,Full HD 1920x1080,97,-0.46868569191217196,256GB SSD,65,5,-0.7497283606882222,1
4,Vostro 5568,3,0.4087716575222072,Full HD 1920x1080,97,-0.07519506268436271,256GB SSD,74,2,-0.08829223889123604,1
0,Aspire 3,3,0.4087716575222072,1366x768,39,-0.8621763211399812,500GB HDD,43,5,0.09209943068976037,0
7,Pavilion 15-BC000nv,3,0.4087716575222072,IPS Panel Full HD 1920x1080,92,-0.46868569191217196,1TB HDD,89,5,0.21236054374375798,1
2,Rog GL552VW-DM201T,1,0.4087716575222072,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,256GB SSD +  1TB HDD,89,5,0.8302020120586702,1
4,Inspiron 5578,0,0.4087716575222072,Full HD / Touchscreen 1920x1080,97,1.4987674542268743,512GB SSD,53,5,0.07706679155801034,1
0,Aspire E5-576G,3,0.4087716575222072,Full HD 1920x1080,74,-0.8621763211399812,256GB SSD,72,5,0.28752373940250614,1
4,XPS 13,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,71,-0.07519506268436271,256GB SSD,47,2,-1.2157401737724627,1
0,Predator G9-793,1,1.6011210104026858,IPS Panel Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,3.248953648357195,2
10,Legion Y520-15IKBN,1,0.4087716575222072,IPS Panel Full HD 1920x1080,77,-0.07519506268436271,1TB HDD,75,5,0.5430786046422508,1
15,Chromebook Plus,0,-1.9057888510104843,IPS Panel Touchscreen 2400x1600,117,-0.8621763211399812,32GB Flash Storage,38,1,-1.3360012868264601,1
7,250 G6,3,0.4087716575222072,1366x768,74,-0.8621763211399812,500GB HDD,53,5,-0.2686839084722321,0
1,"MacBook 12""",4,-2.116203442695275,IPS Panel Retina Display 2304x1440,43,-0.07519506268436271,256GB Flash Storage,49,3,-1.681751986856703,1
4,Inspiron 7378,0,-1.2044068787278503,IPS Panel Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,-0.659532525897724,1
7,Pavilion Power,3,0.4087716575222072,IPS Panel Full HD 1920x1080,102,0.7117861957712558,128GB SSD +  1TB HDD,75,5,0.2574584611390068,2
10,V110-15ISK (i3-6006U/4GB/1TB/Radeon,3,0.4087716575222072,1366x768,56,-0.8621763211399812,1TB HDD,24,4,-0.20855335194523364,0
2,Rog G752VY-GC229T,1,1.6011210104026858,IPS Panel Full HD 1920x1080,92,1.4987674542268743,512GB SSD +  1TB HDD,93,5,3.399280039674691,2
0,Aspire 3,3,0.4087716575222072,1366x768,39,-0.8621763211399812,1TB HDD,43,2,0.09209943068976037,0
11,GS73VR 7RF,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,79,5,0.5881765220375001,2
4,Inspiron 5567,3,0.4087716575222072,1366x768,54,-0.8621763211399812,128GB SSD,29,5,0.39275221332475374,0
10,IdeaPad 310-15ISK,3,0.4087716575222072,1366x768,89,-0.07519506268436271,500GB HDD,66,4,0.24242582200725737,1
4,Inspiron 5579,0,0.4087716575222072,Full HD / Touchscreen 1920x1080,106,1.4987674542268743,512GB SSD,61,5,-0.058226960627736635,1
4,XPS 13,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,97,1.4987674542268743,512GB SSD,53,5,-1.2608380911677117,2
2,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,1,0.4087716575222072,Full HD 1920x1080,92,-0.07519506268436271,1TB HDD,79,5,0.24242582200725737,1
4,Inspiron 5567,3,0.4087716575222072,Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,30,5,0.48294804811525194,1
7,15-bs025nv (i5-7200U/8GB/256GB/W10),3,0.4087716575222072,1366x768,74,-0.07519506268436271,256GB SSD,53,5,-0.19352071281348393,0
10,IdeaPad 320-15AST,3,0.4087716575222072,1366x768,18,-0.8621763211399812,500GB HDD,13,5,0.24242582200725737,0
0,Aspire E5-774G,3,1.6011210104026858,1600x900,54,-0.07519506268436271,1TB HDD,72,5,1.8960161264997224,1
2,Rog Strix,1,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,80,5,0.24242582200725737,2
1,"MacBook 12""",4,-2.116203442695275,IPS Panel Retina Display 2304x1440,44,-0.07519506268436271,512GB Flash Storage,46,3,-1.681751986856703,1
2,FX502VM-AS73 (i7-7700HQ/16GB/1TB,3,0.4087716575222072,Full HD 1920x1080,102,1.4987674542268743,128GB SSD +  1TB HDD,79,5,0.24242582200725737,2
11,GS73VR Stealth,1,1.6011210104026858,IPS Panel Full HD 1920x1080,92,1.4987674542268743,256GB SSD +  1TB HDD,79,5,0.5881765220375001,2
4,Inspiron 7579,0,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,74,-0.07519506268436271,256GB SSD,53,5,0.22889644678868215,1
2,ROG Strix,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,79,5,1.2947105612297352,2
0,C740-C9QX (3205U/2GB/32GB/Chrome,2,-2.396756231608329,1366x768,32,-1.2556669503677904,32GB SSD,40,1,-1.1105116998502147,0
0,E5 774G,3,1.6011210104026858,1600x900,56,-0.8621763211399812,1TB HDD,72,5,1.8960161264997224,0
10,IdeaPad 320-17IKB,3,1.6011210104026858,1600x900,74,-0.07519506268436271,1TB HDD,53,4,1.1443841699122381,0
10,IdeaPad Y700-15ISK,1,0.4087716575222072,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,128GB SSD +  1TB HDD,88,5,0.8437313872772447,1
0,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),0,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,105,-0.07519506268436271,256GB SSD,52,5,-1.2608380911677117,1
10,Thinkpad T560,3,0.4087716575222072,IPS Panel Full HD 1920x1080,91,-0.07519506268436271,256GB SSD,47,5,0.39275221332475374,2
11,GP62MVR 6RF,1,0.4087716575222072,Full HD 1920x1080,92,-0.07519506268436271,128GB SSD +  1TB HDD,79,5,0.24242582200725737,2
7,15-bw009nv (A12-9720P/6GB/1TB/Radeon,3,0.4087716575222072,Full HD 1920x1080,4,-0.46868569191217196,1TB HDD,7,5,0.09209943068976037,0
4,Latitude E7270,4,-1.765512456553958,Full HD / Touchscreen 1920x1080,71,-0.07519506268436271,256GB SSD,47,7,-1.1706422563772134,2
4,Inspiron 5578,0,-0.012057525847372975,Full HD / Touchscreen 1920x1080,59,-0.8621763211399812,500GB HDD,53,5,0.06203415242626097,0
2,X540SA-RBPDN09 (N3710/4GB/1TB/W10),3,0.4087716575222072,1366x768,112,-0.8621763211399812,1TB HDD,42,5,0.9188945829359929,0
4,XPS 13,4,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,97,-0.07519506268436271,256GB SSD,53,5,-1.1255443389819644,2
4,Vostro 3568,3,0.4087716575222072,1366x768,74,-0.8621763211399812,1TB HDD,47,2,0.21236054374375798,0
10,IdeaPad Y700-15ISK,1,0.4087716575222072,IPS Panel Full HD / Touchscreen 1920x1080,92,1.4987674542268743,128GB SSD +  1TB HDD,89,5,0.8437313872772447,1
11,GL62M 7RDX,1,0.4087716575222072,Full HD 1920x1080,102,-0.07519506268436271,128GB SSD +  1TB HDD,75,5,0.24242582200725737,1
10,ThinkPad Yoga,2,-1.765512456553958,IPS Panel Full HD / Touchscreen 1920x1080,88,1.4987674542268743,512GB SSD,47,5,-1.1105116998502147,2
14,Blade Pro,1,-0.713439498130007,Full HD 1920x1080,102,1.4987674542268743,1TB SSD,79,5,-0.13339015628648515,2
4,Inspiron 3567,3,0.4087716575222072,Touchscreen 1366x768,59,-0.07519506268436271,1TB HDD,53,5,0.39275221332475374,0
11,GE72VR Apache,1,1.6011210104026858,Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,79,5,0.9940577785947418,2
1,MacBook Air,4,-2.396756231608329,1366x768,62,-0.8621763211399812,256GB Flash Storage,51,3,-1.441229760748708,1
7,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),3,0.4087716575222072,Full HD 1920x1080,56,-0.8621763211399812,1TB HDD,47,5,0.09209943068976037,0
7,EliteBook 840,4,-0.713439498130007,2560x1440,89,-0.07519506268436271,256GB SSD,47,7,-0.7497283606882222,2
4,Vostro 3559,3,0.4087716575222072,1366x768,68,-0.8621763211399812,500GB HDD,47,7,0.3025563785342562,1
11,GL62 6QF,1,0.4087716575222072,Full HD 1920x1080,92,-0.07519506268436271,128GB SSD +  1TB HDD,89,5,0.39275221332475374,1
10,ThinkPad 13,3,-1.2044068787278503,IPS Panel Full HD 1920x1080,97,1.4987674542268743,512GB SSD,53,5,-0.960185308532718,2
10,IdeaPad 320-15ABR,3,0.4087716575222072,Full HD 1920x1080,5,-0.46868569191217196,256GB SSD,7,5,0.24242582200725737,0
2,ZenBook UX310UA-WB71,4,-1.2044068787278503,Full HD 1920x1080,89,-0.07519506268436271,256GB SSD,47,5,-0.8850221128739695,1
0,Aspire ES1-572,3,0.4087716575222072,1366x768,54,-0.8621763211399812,500GB HDD,47,2,0.5430786046422508,0
4,Inspiron 7779,0,1.6011210104026858,Full HD / Touchscreen 1920x1080,97,1.4987674542268743,512GB SSD,72,5,1.0992862525169893,2
7,EliteBook 840,3,-0.713439498130007,Full HD 1920x1080,68,-0.8621763211399812,256GB SSD,47,7,-0.7497283606882222,1
2,Rog GL553VE-FY052T,1,0.4087716575222072,IPS Panel Full HD 1920x1080,102,1.4987674542268743,256GB SSD +  1TB HDD,76,5,0.6934049959597477,2
4,Latitude 5480,3,-0.713439498130007,1366x768,74,-0.8621763211399812,500GB HDD,53,5,-0.659532525897724,1
2,Rog GL502VS,1,0.4087716575222072,IPS Panel Full HD 1920x1080,92,1.4987674542268743,256GB SSD +  1TB HDD,80,5,0.4528827698517525,2
10,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,3,0.4087716575222072,IPS Panel Full HD 1920x1080,74,-0.07519506268436271,256GB SSD,53,4,0.39275221332475374,0
4,XPS 13,0,-1.2044068787278503,Quad HD+ / Touchscreen 3200x1800,81,-0.07519506268436271,256GB SSD,52,5,-1.200707534640713,2
4,Inspiron 3552,3,0.4087716575222072,1366x768,112,-0.8621763211399812,500GB HDD,40,2,0.24242582200725737,0
7,255 G6,3,0.4087716575222072,1366x768,8,-0.8621763211399812,500GB HDD,16,5,-0.2686839084722321,0
10,IdeaPad 310-15ISK,3,0.4087716575222072,Full HD 1920x1080,58,-0.46868569191217196,128GB SSD,66,5,0.5430786046422508,0
10,ThinkPad L460,3,-0.713439498130007,IPS Panel Full HD 1920x1080,68,-0.07519506268436271,256GB SSD,47,5,-0.20855335194523364,1
4,Inspiron 3552,3,0.4087716575222072,1366x768,111,-0.8621763211399812,500GB HDD,40,5,0.24242582200725737,0
2,X541NA-GO020T (N3350/4GB/1TB/W10),3,0.4087716575222072,1366x768,37,-0.8621763211399812,1TB HDD,43,5,-0.058226960627736635,0
2,Rog G752VT-GC073T,1,1.6011210104026858,IPS Panel Full HD 1920x1080,92,1.4987674542268743,128GB SSD +  1TB HDD,91,5,2.9483008657222007,2
4,Vostro 3568,3,0.4087716575222072,1366x768,56,-0.8621763211399812,500GB HDD,47,5,0.37771957419300434,0
10,B51-80 (i7-6500U/8GB/1008GB/Radeon,3,0.4087716575222072,Full HD 1920x1080,89,-0.07519506268436271,1.0TB Hybrid,21,7,0.42281749158825316,1
11,GE62 Apache,1,0.4087716575222072,Full HD 1920x1080,92,-0.07519506268436271,128GB SSD +  1TB HDD,89,5,0.5430786046422508,1
10,Yoga 500-14IBD,0,-0.713439498130007,Full HD / Touchscreen 1920x1080,68,-0.8621763211399812,128GB SSD,47,5,-0.3588797432627303,1
2,ZenBook UX305CA-UBM1,4,-1.2044068787278503,IPS Panel Full HD 1920x1080,45,-0.07519506268436271,512GB SSD,46,5,-1.2608380911677117,1
4,Inspiron 3567,3,0.4087716575222072,1366x768,59,-0.46868569191217196,1TB HDD,53,5,0.39275221332475374,0
0,Aspire ES1-531,3,0.4087716575222072,1366x768,36,-0.8621763211399812,500GB HDD,41,2,0.5430786046422508,0
4,Inspiron 3552,3,0.4087716575222072,1366x768,34,-1.2556669503677904,500GB HDD,40,5,0.24242582200725737,0
10,IdeaPad Y700-15ISK,3,0.4087716575222072,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,1TB HDD,89,5,0.8437313872772447,1
7,Pavilion 15-AW003nv,3,0.4087716575222072,Full HD 1920x1080,12,-0.46868569191217196,1.0TB Hybrid,29,5,0.0019035958992621705,0
4,Inspiron 3567,3,0.4087716575222072,1366x768,97,-0.07519506268436271,1TB HDD,24,2,0.39275221332475374,1
7,Stream 11-Y000na,2,-2.396756231608329,1366x768,36,-1.2556669503677904,32GB Flash Storage,41,5,-1.3059360085629608,0
2,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,3,0.4087716575222072,1366x768,89,-0.8621763211399812,500GB HDD,65,5,0.24242582200725737,1
10,Yoga 500-14ISK,0,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,89,-0.8621763211399812,128GB SSD,47,5,-0.3588797432627303,1
10,Yoga 900-13ISK,0,-1.2044068787278503,IPS Panel Quad HD+ / Touchscreen 3200x1800,89,1.4987674542268743,512GB SSD,47,5,-1.1105116998502147,2
10,IdeaPad 100S-14IBR,3,-0.713439498130007,1366x768,34,-1.2556669503677904,64GB Flash Storage,40,5,-0.809858917215221,0
7,15-AC110nv (i7-6500U/6GB/1TB/Radeon,3,0.4087716575222072,1366x768,89,-0.46868569191217196,1TB HDD,21,5,0.22739318287550736,1
2,X553SA-XX031T (N3050/4GB/500GB/W10),3,0.4087716575222072,1366x768,34,-0.8621763211399812,500GB HDD,40,5,0.24242582200725737,0
2,ZenBook UX305CA-UBM1,4,-1.2044068787278503,IPS Panel Full HD 1920x1080,45,-0.07519506268436271,512GB SSD,46,5,-1.2608380911677117,1
4,Inspiron 3567,3,0.4087716575222072,1366x768,59,-0.46868569191217196,1TB HDD,53,5,0.39275221332475374,0
0,Aspire ES1-531,3,0.4087716575222072,1366x768,36,-0.8621763211399812,500GB HDD,41,2,0.5430786046422508,0
4,Inspiron 3552,3,0.4087716575222072,1366x768,34,-1.2556669503677904,500GB HDD,40,5,0.24242582200725737,0
10,IdeaPad Y700-15ISK,3,0.4087716575222072,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,1TB HDD,89,5,0.8437313872772447,1
7,Pavilion 15-AW003nv,3,0.4087716575222072,Full HD 1920x1080,12,-0.46868569191217196,1.0TB Hybrid,29,5,0.0019035958992621705,0
4,Inspiron 3567,3,0.4087716575222072,1366x768,97,-0.07519506268436271,1TB HDD,24,2,0.39275221332475374,1
7,Stream 11-Y000na,2,-2.396756231608329,1366x768,36,-1.2556669503677904,32GB Flash Storage,41,5,-1.3059360085629608,0
2,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,3,0.4087716575222072,1366x768,89,-0.8621763211399812,500GB HDD,65,5,0.24242582200725737,1
10,Yoga 500-14ISK,0,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,89,-0.8621763211399812,128GB SSD,47,5,-0.3588797432627303,1
10,Yoga 900-13ISK,0,-1.2044068787278503,IPS Panel Quad HD+ / Touchscreen 3200x1800,89,1.4987674542268743,512GB SSD,47,5,-1.1105116998502147,2
10,IdeaPad 100S-14IBR,3,-0.713439498130007,1366x768,34,-1.2556669503677904,64GB Flash Storage,40,5,-0.809858917215221,0
7,15-AC110nv (i7-6500U/6GB/1TB/Radeon,3,0.4087716575222072,1366x768,89,-0.46868569191217196,1TB HDD,21,5,0.22739318287550736,1
2,X553SA-XX031T (N3050/4GB/500GB/W10),3,0.4087716575222072,1366x768,34,-0.8621763211399812,500GB HDD,40,5,0.24242582200725737,0
2,ZenBook UX305CA-UBM1,4,-1.2044068787278503,IPS Panel Full HD 1920x1080,45,-0.07519506268436271,512GB SSD,46,5,-1.2608380911677117,1
4,Inspiron 3567,3,0.4087716575222072,1366x768,59,-0.46868569191217196,1TB HDD,53,5,0.39275221332475374,0
0,Aspire ES1-531,3,0.4087716575222072,1366x768,36,-0.8621763211399812,500GB HDD,41,2,0.5430786046422508,0
4,Inspiron 3552,3,0.4087716575222072,1366x768,34,-1.2556669503677904,500GB HDD,40,5,0.24242582200725737,0
10,IdeaPad Y700-15ISK,3,0.4087716575222072,IPS Panel Full HD 1920x1080,92,-0.07519506268436271,1TB HDD,89,5,0.8437313872772447,1
7,Pavilion 15-AW003nv,3,0.4087716575222072,Full HD 1920x1080,12,-0.46868569191217196,1.0TB Hybrid,29,5,0.0019035958992621705,0
4,Inspiron 3567,3,0.4087716575222072,1366x768,97,-0.07519506268436271,1TB HDD,24,2,0.39275221332475374,1
7,Stream 11-Y000na,2,-2.396756231608329,1366x768,36,-1.2556669503677904,32GB Flash Storage,41,5,-1.3059360085629608,0
2,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,3,0.4087716575222072,1366x768,89,-0.8621763211399812,500GB HDD,65,5,0.24242582200725737,1
10,Yoga 500-14ISK,0,-0.713439498130007,IPS Panel Full HD / Touchscreen 1920x1080,89,-0.8621763211399812,128GB SSD,47,5,-0.3588797432627303,1
10,Yoga 900-13ISK,0,-1.2044068787278503,IPS Panel Quad HD+ / Touchscreen 3200x1800,89,1.4987674542268743,512GB SSD,47,5,-1.1105116998502147,2
10,IdeaPad 100S-14IBR,3,-0.713439498130007,1366x768,34,-1.2556669503677904,64GB Flash Storage,40,5,-0.809858917215221,0
7,15-AC110nv (i7-6500U/6GB/1TB/Radeon,3,0.4087716575222072,1366x768,89,-0.46868569191217196,1TB HDD,21,5,0.22739318287550736,1
2,X553SA-XX031T (N3050/4GB/500GB/W10),3,0.4087716575222072,1366x768,34,-0.8621763211399812,500GB HDD,40,5,0.24242582200725737,0
